id,replyCount,likeCount,publishedAt,text,translation,authorName,authorChannelId,authorChannelUrl,isReply,isReplyTo,isReplyToName,,Pro-Hamas,Pro-Israel,Media Criticism,Anti-Israel,Anti-Hamas,Jihad Discourse,Critisim Other Arab States,,Support for Media
Ugyd2I_r2vvibfjFS8R4AaABAg,0,0,2023-10-09 00:27:58,قبل ثلاث سنوات بقلم: نائل أبو مروان من بديهيات الأمور العسكرية أن الجيوش تحارب مثلما تتدرب لذا فمن الخطورة الارتكاز إلى افتراضات سهلة حول قدرات القتال على أساس الأداء في الماضي، المجتمعات تتطور وكذلك الحال بالنسبة للثقافة العسكرية .. إسرائيل في جميع حروبها مع العرب كانت هي المنتصرة بسبب التفوق العسكري الاسرائيلي العسكري والتكنولوجي أمام القوات العربية التي لم تكن تملك غير الشعارات. الى أن كان هناك تغيير فكري في الاستراتيجية العسكرية في الفكر الفلسطيني الثوري واستخدام حرب العصابات ، بقي هذا الامر محدود لأسباب كثيره يتعلق منها في المحيط العربي لإسرائيل والخوف من رد الفعل الاسرائيلية ، كانت الثورة مشتعلة في لبنان الدولة المجاورة للكيان الاسرائيلي وكانت تلك الدولة هي المنفذ الوحيد المتبقي للمقاومة الفلسطينية الى أن تم اجتياح لبنان من قبل اسرائيل من أجل القضاء على المقاومة الفلسطينية وحصار بيروت عام 1982..وما تلاه من خروج المقاومة الفلسطينية وتشتت عناصرها في بقاع الارض وما تلاه من انتفاضة في الداخل الفلسطيني ـ كان التحول المهم جدا وظهور حماس لأول مرة في العمل الفدائي الفلسطيني وما تلاه من اتفاق أوسلو وما نتج عنه في تحول في الصراع الفلسطيني بين مؤيد لهذا الاتفاق والمعارض مع ظهور تنظيمات قوية منافسة لها قوتها وحضورها مثل حماس ورفضها لاتفاق أوسلو ، كان الصراع الفلسطيني وما نتج عنه من انفصال غزة عن الضفة نتيجة لهذا الاتفاق لأوسلو ، كانت حماس هي المسيطرة على غزة ، هذا الامر شكل حالة رعب الى اسرائيل لما تعرف عن حماس من قوتها في إيقاع الاف الاسرائيليين بين قتيل وجريح في عملياتها التي كانت تنفذها في الداخل الاسرائيلي والتفجيرات المرعبة في الشوارع والباصات الاسرائيلية رغم اختلاف التعريفات لها كان من جانب اسرائيل أو حماس كل يعرفها حسب كيف ينظر لها كان ارهاب أو مقاومة ، فكان لا بد للقيادة في الكيان الاسرائيلي استباق الحدث قبل أن تصبح حماس قوة تشكل خطر على وجود اسرائيل ، نفذت اسرائيل حربها الاولى على غزة وفشلت والثانية وفشلت ، كانت حرب 2014 هي الحرب التي جعلت اسرائيل تقف تفكر جيدا ترتعب من مستقبل ما سيكون ، حرب الانفاق التي لم تعهدها اسرائيل في حروبها. اسرائيل والجيش الاسرائيلي الذي لا يقهر فشل ووقف عاجز في القضاء على الأنفاق بكل الوسائل القتالية والتقنية التي استخدمها وخاصة في حربه المدمرة الأخيرة على القطاع صيف 2014.رئيس شعبة الاستخبارات الأسبق في الجيش الإسرائيلي “عاموس يدلين” قال إن حركة حماس حققت إنجازات استراتيجية لا يمكن الاستهانة بها خلال العدوان الإسرائيلي على قطاع غزة في 2014.ونصح يدلين قادة الكيان بعدم التقليل والاستهانة بالإنجازات التي حققتها حركة حماس خلال الحرب، مضيفاً: لقد قاتلت حماس على مدار 50 يوماً أمام الجيش الأقوى في الشرق الأوسط، وأغلقت مطار بن غوريون، وكانت السبب في هجرة سكان الجنوب لبيوتهم ووضعت شروطاً أطالت أمد العملية”.. انتهى النقل . اليوم نقف على أعتاب حرب جديدة في عام 2021 مع الاستعداد من قبل الطرفين حماس والمقاومة من جانب واسرائيل وجيشها من الجانب الاخر .. الجميع كان يستعد للمعركة مع حرص المقاومة على إخفاء تطورها، أعتقد حماس ستغير إستراتيجيتها في الحرب القادمة مع (إسرائيل). المعركة القادمة إذا استمرت ستنتقل إلى داخل الأراضي المحتلة خاصة حول مدن غلاف غزة ربما هذا هو التغيير المحتمل جدا في الاستراتيجية للمقاومة الفلسطينية في الحرب ـ حماس والمقاومة في غزة يمكنها أن تستخدم طائرات بدون طيار، وهجمات تشنها قوات الكوماند وز البحري للمقاومة. المقاومة في غزه تستعد للحرب باستخدام جميع الوسائل لامتلاك المقدرة على خوض حرب ستكون مكلفة ومرعبة لإسرائيل ـ لم يكن اعلان الحرب وضرب اسرائيل من قبل غزة وتحديد لساعة السادسة في مساندة أهل القدس في انتفاضتهم لما يحدث لحي الشيخ جراح من اعتداءات المستوطنين لم تكن الدعوة من غزة في اعلان الوقت للحرب قد جاء من فراغ أو عدم مقدرة بل تدرك ما سيكون . المقاومة وبعد كل حرب تخوضها مع اسرائيل تستخلص العبر وتتعلم الدروس، وتخطط لمواجهة قادمة تستعمل من خلالها أساليب قتالية جديدة، متطورة أكثر لتواجه بها اسرائيل ، حماس وغزة في تطوير مشروع الطائرة بدون طيار . وما قام به الموساد من قتل العالم التونسي محمد الزواري هو دليل كبير على ما تقوم به وما خفي في تطوير هذا المشروع لا يمكن لأحد توقع ما هو موجود وليس سهل وبسيط كما اسردنا التطور في جميع الامكانيات والوسائل استعداد للحرب ..حماس التي بدأت بصواريخ بدائية مضحكة أصبحت تلك الصواريخ تهدد جميع مدن اسرائيل ..لهذا الحرب القادمة لها مفاجأة كما كانت الحروب السابقة لها مفاجأة . المقاومة في غزة عملت على استخلاص الدروس من معاركها مع إسرائيل ومنشغلة كذلك بالعمل على زيادة قوتها استعداداً للمعركة القادمة الكبرى”.. الانفاق التي لم تكن في حسبان دولة اسرائيل غير أنها أنفاق غير مجدية اسرائيل لعدم إدراكها وعدم معرفتها لما كان عند حماس والمقاومة كلفها هذا الامر ثمن كبير جدا لم تكن تتوقع ولم يتوقع أحد ، كما لم يتوقع أحد تطور الصواريخ المضحكة لحماس والتي أصبحت بمثابة كابوس لإسرائيل مرعب جدا في حرب 2014 .. ، أعتقد أن الحرب القادمة مع غزة ليس بالأمر السهل وستكون مكلفة جدا ، في كتاب فن الحرب لصن تزو أو صن تسو من أقوال صن تزو اعرف نفسك واعرف عدوك تحقق ألف نصر في ألف معركة ، اسرائيل كما شهدناها في المعارك السابقة مع غزة لم تكن تعرف شيء .هناك قاعدة من كلمتين بالنسبة لعدوك ..أرهقهم بالمفاجأة. انتهى النقل. كلمتان تختصران معركة وتحدد فيها من هو المنتصر. وهاتان الكلمتان عملت عليهم المقاومة في غزة في حربها السابقه مع اسرائيل وستستخدمها في حربها القادمة .,"Three years ago by: Nael Abu Marwan One of the axioms of military matters is that armies fight as they train, so it is dangerous to make easy assumptions about combat capabilities based on past performance, societies evolve and so does the military culture. In all its wars with the Arabs, Israel was the victor due to Israel's military and technological superiority against Arab forces that had nothing but slogans. Until there was an intellectual change in the military strategy in the revolutionary Palestinian thought and the use of guerrilla warfare, this matter remained limited for many reasons related to the Arab periphery of Israel and the fear of the Israeli reaction, the revolution was burning in Lebanon, the neighboring country of the Israeli entity and that country was the only remaining outlet for the Palestinian resistance until the invasion of Lebanon by Israel in order to eliminate the Palestinian resistance and the blockade of Beirut in 1982 ... and the subsequent exit of the Palestinian resistance and the dispersal of its elements in the parts of the earth and the subsequent intifada inside Palestine - the very important transformation and the appearance of H Israel and the invincible Israeli army failed and stood helpless in eliminating the tunnels with all the combat and technical means it used, especially in its last devastating war on the Gaza Strip in the summer of 2014. Amos Yadlin, former head of the Israeli army's intelligence division, said that Hamas achieved strategic achievements that cannot be underestimated during the Israeli aggression on the Gaza Strip in 2014, and Yadlin advised the entity's leaders not to minimize and underestimate the achievements made by Hamas during the war, adding: \""Hamas fought for 50 days against the most powerful army in the Middle East, closed Ben Gurion Airport, caused residents of the south to flee their homes and set conditions that prolonged the operation. The transfer is over. Today we stand on the threshold of a new war in 2021, with preparations by both sides, Hamas and the resistance on one side and Israel and its army on the other side ... Everyone was preparing for the battle, with the resistance keen to hide its development, I think Hamas will change its strategy in the next war with (Israel). The next battle, if it continues, will move into the occupied territories, especially around the cities of the Gaza envelope. Perhaps this is a very likely change in strategy for the Palestinian resistance in the war - Hamas and the resistance in Gaza can use drones, attacks launched by the resistance's commandos and naval forces. The resistance in Gaza is preparing for war by using all means to have the ability to fight a war that will be costly and terrifying for Israel - the declaration of war and striking Israel by Gaza and the setting of the sixth hour in support of the people of Jerusalem in their uprising to what is happening to the Sheikh Jarrah neighborhood from settler attacks was not the call from Gaza in announcing the time for war did not come out of a vacuum or lack of ability, but rather realizes what will be. After every war with Israel, the resistance draws lessons, learns lessons, and plans for the next confrontation through which it uses new, more advanced combat methods to confront Israel, Hamas and Gaza in the development of the drone project. What the Mossad did in killing the Tunisian scientist Muhammad al-Zawari is a great proof of what it does and what is hidden in the development of this project, no one can predict what exists and is not easy and simple as we have listed the development in all capabilities and means in preparation for war ... Hamas, which started with funny primitive rockets, those rockets have become a threat to all cities of Israel ... For this, the next war has a surprise as the previous wars had a surprise. The resistance in Gaza has worked to draw lessons from its battles with Israel and is also busy working to increase its strength in preparation for the next major battle. The tunnels that were not in the minds of the State of Israel, but they are useless tunnels. Israel did not realize and did not know what Hamas and the resistance had, and this matter cost it a very large price that it did not expect and no one expected, just as no one expected the development of the funny rockets of Hamas, which became a nightmare for Israel very terrifying in the 2014 war.I believe that the next war with Gaza is not easy and will be very costly, in the book The Art of War by Sun Tzu or Sun Tzu, one of Sun Tzu's sayings is to know yourself and know your enemy to achieve a thousand victories in a thousand battles, Israel, as we witnessed in previous battles with Gaza, did not know anything. The transfer is over. Two words that summarize a battle and determine who is the victor. These two words were used by the resistance in Gaza in its previous war with Israel and will be used in its next war.",@xelalxelal717,UCNZ46iX_sXN64M0NtYyGTtg,http://www.youtube.com/@xelalxelal717,0,,,,1,,,1,,,,,
Ugxx7wGaVfvuQIg4BEF4AaABAg,0,2,2023-10-09 00:03:40,من بريطانيا ،مغربية تدعو الله الجبار النصر للمقاومة والحرية لفلسطين الحبيبة ،نصركم الله حفظكم الله، ودمّر الله اسرائيل وكل العملاء.,"From Britain, a Moroccan woman prays to God Almighty for victory for the resistance and freedom for our beloved Palestine, may God protect you, and may God destroy Israel and all the agents.",@nosnosslz9790,UCXoxD4I_ywiIB84fGmjxXoA,http://www.youtube.com/@nosnosslz9790,0,,,,1,,,1,,,,,
UgyhaFqcKTEDch4iDNF4AaABAg,0,0,2023-10-09 00:00:35,امريكا لعنه الله عليها ترسل حاملات طائرات ومدمرات دعما للكيان ضد سعب اعزل يالكم من حقراء جبناء لم تستطيعوا ان ترسلو او تطلقوا طلقه ضد روسيا لانكم جبناء تخافون على ارواحكم وتسترجلون عل الشعوب الضعيفه لعنكم الله,"America, may God curse it, sends aircraft carriers and destroyers in support of the entity against an unarmed people. You are cowardly scumbags who could not send or fire a shot against Russia because you are cowards who fear for your souls and maneuver over weak peoples, God curse you.",@bilalhamdan875,UC1G_aGtbsQ_VTFYfeN2v8mA,http://www.youtube.com/@bilalhamdan875,0,,,,,,,,,,,,
UgzCxzx8E-Rdr-zqaHh4AaABAg,0,0,2023-10-08 23:57:55,God bless palestin,God bless palestin,@alidranerdjess9910,UCUCYi8_nm3IULzl2Ifxyc_w,http://www.youtube.com/@alidranerdjess9910,0,,,,1,,,,,,,,
UgyL-4j5OKWXoe2YU314AaABAg,0,26,2023-10-08 23:57:02,نحن معكم قلبا و روحاا ، الله معكم يا فلسطنيين حقااا ما في أقوى و اشجع منكم ♥️♥️♥️🇩🇿🇩🇿🇩🇿🇵🇸🇵🇸🇵🇸,"We are with you, heart and soul, God is with you, Palestinians. ♥️♥️♥️🇩🇿🇩🇿🇩🇿🇵🇸🇵🇸🇵🇸",@Sila.M96,UCJEIgvTG6_ZrMpNsG_PVwMg,http://www.youtube.com/@Sila.M96,0,,,,1,,,,,,,,
UgyQumjjAmmvl11wSbN4AaABAg,0,0,2023-10-08 23:52:18,النصر لفلسطين و تحيا جمهورية 🇪🇭 الصحراء الغربية.,Victory to Palestine and long live the Republic of 🇪🇭 Western Sahara.,@m.s.m.3916,UCH2tn8sULQ22NCSfnQ9Gj1Q,http://www.youtube.com/@m.s.m.3916,0,,,,1,,,,,,,,
Ugx8CpDqsgTX6889eY54AaABAg,0,1,2023-10-08 23:29:37,من السودان قلوبنا معاكم 🇸🇩🩵🇵🇸..ربنا ينصرنا ويحرر لينا مسجدنا الأقصى..فلسطين حرة مستقلة..اللهم أحصهم عددًا واقتلهم بددًا ولا تغادر منهم أحدًا..اللهم فرق شملهم واجعل كيدهم في نحرهم..,"From Sudan, our hearts are with you 🇸🇩🩵🇵🇸 ... May God give us victory and liberate our Al-Aqsa Mosque ... Palestine is free and independent ... God count them and kill them, and do not leave any of them alone ... God disperse them and make their mischief in their backs.",@arinal30,UCU4ZMy_feQs5Kk5xLZoiarg,http://www.youtube.com/@arinal30,0,,,,1,,,1,,,,,
Ugy0gMx1qtyqCi-9G0h4AaABAg,0,0,2023-10-08 23:15:57,والشعوب العربية حتي واد لا يوجد مرخسكم. ارخس من البصل😂😂😂😂😂😂😂 النبيح والريح صرصر من مؤخراتهم❤❤❤❤❤,And the Arab peoples until the valley does not exist. Looser than an onion😂😂😂😂😂😂😂 and the wind blowing out of their asses❤❤❤❤❤,@adeldrid7269,UC4eMpHd8YK17f8HxqFXhJTg,http://www.youtube.com/@adeldrid7269,0,,,,,,,,,,,,
Ugy-UELORFsg9vzwaG14AaABAg,0,0,2023-10-08 23:07:14,اكبر خدعه ووقاحه هي الامارات والسعوديه وبالاخص الامبرازات فانتبهوا يااخواننا في، فلسطين🇾🇪🇾🇪🇾🇪🇾🇪,"The biggest deception and shamelessness is the UAE and Saudi Arabia, especially the Emirates, so pay attention, our brothers in, فلسطين🇾🇪🇾🇪🇾🇪🇾🇪",@user-jq7gf5ed5z,UCXkTgdHikF6I2e-fZERfV4Q,http://www.youtube.com/@user-jq7gf5ed5z,0,,,,1,,,1,,,1,,
UgyjMEQrhuBk3WY_clF4AaABAg,0,0,2023-10-08 22:58:26,ابن ذايد والسيسي أكثر حزنا من نتانياهو حكام خونه منبطحين اللهم انصر اخواننا في فلسطين اللهم كن معهم وانصر أمة الإسلام والمسلمين,"Ibn Zayed and Al-Sisi are sadder than Netanyahu, traitorous rulers, O God, help our brothers in Palestine, O God, be with them and support the nation of Islam and Muslims.",@OmarMohamed-sz1sp,UCHiqmI_PgeQuPpDdthxzMGA,http://www.youtube.com/@OmarMohamed-sz1sp,0,,,,1,,,1,,,1,,
Ugyz84FqUUo1l3oyd_B4AaABAg,0,2,2023-10-08 22:56:46,الله يحفظ أهلنا في فلسطين بحفظه الكريم و يحرسهم بعينه التي لا تنام و ينصرهم على العدو المحتل الصهيوني الإرهابي ❤,"May Allah protect our people in Palestine with His gracious protection, guard them with His eye that does not sleep, and give them victory over the terrorist Zionist occupying enemy ❤",@ahmeddahmane693,UCyGOzS_I7wafrxk6fzoTTCQ,http://www.youtube.com/@ahmeddahmane693,0,,,,1,,,1,,,,,
UgxEw15dLjeKOETgdzl4AaABAg,0,0,2023-10-08 22:53:01,ماهوجديدعلى بعران ال ناقص ان يستنكرو ماقام به ابطال، فلسطين قبح الله اوجاهم انذال العرب عبيداسرائيل.,"It is not new for the barracks of the Nassas to denounce what the heroes of Palestine did, God forbid their faces, the scoundrels of the Arab slaves of Israel.",@user-fe9nl3lj7d,UCB32wND3Ro1JSfRFAAe4Ufw,http://www.youtube.com/@user-fe9nl3lj7d,0,,,,1,,,1,,,,,
Ugz5-Irrt1yQWbOFalh4AaABAg,0,0,2023-10-08 22:52:42,أمر لا يصدق اكيد يد خفية إسرائيلية تسعى للغزو على غزة,Unbelievable Israeli hidden hand seeks to invade Gaza,@bajalloul5858,UCOli4pl1yr5goTc9vTUYcow,http://www.youtube.com/@bajalloul5858,0,,,,1,,,1,,,,,
Ugzjp4RZ70QmrScWfRF4AaABAg,0,1,2023-10-08 22:51:27,🇾🇪🇾🇪🇾🇪🇾🇪🇵🇸🇵🇸🇵🇸🇵🇸,🇾🇪🇾🇪🇾🇪🇾🇪🇵🇸🇵🇸🇵🇸🇵🇸,@al-nahdisticker4564,UCASR3G4N4SUjxmMwBTO1FbQ,http://www.youtube.com/@al-nahdisticker4564,0,,,,1,,,,,,,,
UgzEY2DusBSqBzi3YPZ4AaABAg,0,0,2023-10-08 22:42:04,و الله لو كانت لنا حدود مع فلسطين لزحفنا زحفا و لقتلنا الصهاينة شر قتلة و لأبدناهم و لا نترك منهم أحدا . نمقتهم و نكرههم أبا عن جد و سنورث كرهنا لهم لأحفادنا و نهايتهم ان شاء الله على أيدينا . رحم الله شهداءنا في فلسطين . و الحرية لا بد لها من ثمن و ثمنها الشهداء . فلتحيا فلسطين حرة,"If we had a border with Palestine, we would march and kill the Zionists and annihilate them and leave none of them. We abhor and hate them from time immemorial, and we will pass on our hatred of them to our grandchildren, and their end, God willing, will be at our hands. May God have mercy on our martyrs in Palestine. Freedom has a price and the price of freedom is martyrs. Long live a free Palestine",@sayedoualgeria3751,UCDwqrY_mZHEzKA0lyzIQunw,http://www.youtube.com/@sayedoualgeria3751,0,,,,1,,,1,,,,,
Ugzneqwsc6qe3jlPVdV4AaABAg,0,0,2023-10-08 22:31:32,الامارات فقدت البوصله,The UAE has lost its compass,@AZB908,UCcAGv_9dhEVbk2jAukKNxcA,http://www.youtube.com/@AZB908,0,,,,,,,,,,1,,
UgzvXlqHoegQsMm5l1Z4AaABAg,0,0,2023-10-08 22:30:26,اللهم انصر اخواننا العرب الفلسطينين,"Oh God, help our Palestinian Arab brothers",@Hack-em6wy,UCZ5nHbWdvUL3LWXkRNEjHQQ,http://www.youtube.com/@Hack-em6wy,0,,,,1,,,,,,,,
Ugx-_JPZiez378Yydyl4AaABAg,0,0,2023-10-08 22:29:39,عيب على دول مثل المغرب والإمارات والبحرين وغيرهم ان تكون لهم علاقة دبلوماسية مع بلد صهيوني مجرم إسرائيل دولة ارهابية,"Shame on countries like Morocco, UAE, Bahrain and others to have diplomatic relations with a criminal Zionist country Israel is a terrorist state",@abdorazak1504,UCj4FTn8jpeV4oU3JOB_JWIQ,http://www.youtube.com/@abdorazak1504,0,,,,,,,,,,1,,
Ugyy0tOMdJpn_0yd1WF4AaABAg,6,14,2023-10-08 22:27:36,كجزائري انا مع فلسطين ظالمة أو مظلومة 🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇵🇸🇵🇸🇵🇸,"As an Algerian, I am with Palestine, oppressed or not 🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇵🇸🇵🇸🇵🇸",@abdorazak1504,UCj4FTn8jpeV4oU3JOB_JWIQ,http://www.youtube.com/@abdorazak1504,0,,,,1,,,,,,,,
Ugyy0tOMdJpn_0yd1WF4AaABAg.9vcP-WeDedS9ve6Jqp6HeQ,NA,0,2023-10-09 14:22:50,كيف يعني ظالمة,How does it mean unjust,@muhammedrajab7673,UCJdjjRcEaMOixv5koDnYPsw,http://www.youtube.com/@muhammedrajab7673,1,Ugyy0tOMdJpn_0yd1WF4AaABAg,@abdorazak1504,,,,,,,,,,
Ugyy0tOMdJpn_0yd1WF4AaABAg.9vcP-WeDedS9vfzS2WAWD8,NA,0,2023-10-10 07:52:31,الجزاير دولة عسكرية فاشلة و إرهابية و ديكتاتورية و منافقة,"Algeria is a failed military, terrorist, dictatorial and hypocritical state",@mustaphafatih9336,UCLYBZXYks2zBehCqH_QbRDA,http://www.youtube.com/@mustaphafatih9336,1,Ugyy0tOMdJpn_0yd1WF4AaABAg,@abdorazak1504,,,,,,,,,,
Ugyy0tOMdJpn_0yd1WF4AaABAg.9vcP-WeDedS9vheCaKakoC,NA,0,2023-10-10 23:25:23,انتو الجزائر اشطر ناس بالحكي ،، صوت علفاضي,You Algerians are the best storytellers.,@rakanmomani1285,UCco3sBxrHv5wMLtZsVeUtGg,http://www.youtube.com/@rakanmomani1285,1,Ugyy0tOMdJpn_0yd1WF4AaABAg,@abdorazak1504,,,,,,,,,,
Ugyy0tOMdJpn_0yd1WF4AaABAg.9vcP-WeDedS9viHeP5tjyv,NA,0,2023-10-11 05:18:51,القوة الضاربة 😂😂😂😂😂بقات في الشعارات والكلام الفارغ,Strike Force 😂😂😂😂😂 Slugs in slogans and nonsense,@user-xh7vw8yx5l,UCS14nfjAQ1O4vnIbK7HTsQg,http://www.youtube.com/@user-xh7vw8yx5l,1,Ugyy0tOMdJpn_0yd1WF4AaABAg,@abdorazak1504,,,,1,,,,,,
Ugyy0tOMdJpn_0yd1WF4AaABAg.9vcP-WeDedS9viN5iOriT6,NA,0,2023-10-11 06:06:24,@@rakanmomani1285 يا اخي كل واحد يحكي على راحته انت ما اعلمك بقلوب الناس !!,"@@@rakanmomani1285 Brother, everyone can tell their own story, you don't know people's hearts!",@muhammedrajab7673,UCJdjjRcEaMOixv5koDnYPsw,http://www.youtube.com/@muhammedrajab7673,1,Ugyy0tOMdJpn_0yd1WF4AaABAg,@abdorazak1504,,,,,,,,,,
Ugyy0tOMdJpn_0yd1WF4AaABAg.9vcP-WeDedS9vim07DZ5K1,NA,0,2023-10-11 09:52:50,Você e burro e alienado.,Você e burro e alienado.,@LplayGamess,UCuMDOA5zur2QPNqGdglAkzg,http://www.youtube.com/@LplayGamess,1,Ugyy0tOMdJpn_0yd1WF4AaABAg,@abdorazak1504,,,,,,,,,,
UgzRTnb1aGpTJLVMTUB4AaABAg,0,0,2023-10-08 22:27:04,نعل المطبعين ولو كانو منا,"The sole of the normalizers, even if they are among us",@user-hj7gv5de9s,UCr_vL7hYV22LzHo1GuGoqrA,http://www.youtube.com/@user-hj7gv5de9s,0,,,,,,,,,,1,,
UgzYtQ3HKibFdhvUbV94AaABAg,0,0,2023-10-08 22:14:37,هناك عرب انباطحين جالسين في بيوتهم ببطونهم المنتفخة يعزون أن سبب نجاح هذه العملية الغير مسبوقة للفلسطنين ضد كيان الاحتلال بتواطؤ الاستخبارات الاسرائلية 😂,There are lowly Arabs sitting at home with their bloated bellies attributing the success of this unprecedented Palestinian operation against the occupation entity to the complicity of Israeli intelligence 😂😂.,@alisahra690,UCna1oOohJrx2qEJx0Q-1dag,http://www.youtube.com/@alisahra690,0,,,,1,,,1,,,,,
Ugz6jDSZlgZIft8d1nJ4AaABAg,0,0,2023-10-08 22:12:04,اللهم أنصر اخواننا الفلسطينين على الصهاينة المغتصبين اخوكم من سورية دير الزور,"O God, help our Palestinian brothers against the Zionist usurpers, your brother from Syria, Deir ez-Zor.",@user-jo2mc5mh9h,UCoDiXuo4RL3tzsfpgzUaadw,http://www.youtube.com/@user-jo2mc5mh9h,0,,,,1,,,1,,,,,
UgyA8XZ-35GZe_6W2e54AaABAg,0,0,2023-10-08 21:54:32,الخزي والعار للحكام العرب,Shame and disgrace for Arab rulers,@MahmoudMahmoud-uv3ks,UCZIQAHTyeGb7scH4nHJJzZg,http://www.youtube.com/@MahmoudMahmoud-uv3ks,0,,,,,,,,,,1,,
UgwhI__GEAZdr-C9Ygx4AaABAg,4,0,2023-10-08 21:44:46,الشعب الجزائرى فى أسعد أيامه وربنا ينصركم وأتمناها حربا كبيرة حتى تنفلت من اليهود الأمور ويصبح طوفان الأقصى طوفان العرب لنصرة فلسطين بعيدا عن المطبعين,"The Algerian people are in their happiest days, and I hope for a great war until the Jews lose control of things and the flood of Al-Aqsa becomes the flood of the Arabs to support Palestine away from the normalizers.",@mohliverpool8393,UCdx5U3Q-o54cpGXvqPRGnuA,http://www.youtube.com/@mohliverpool8393,0,,,,1,,,1,,,1,,
UgwhI__GEAZdr-C9Ygx4AaABAg.9vcK5q0TwvO9vcNKezfz_l,NA,0,2023-10-08 22:13:00,ادا كان كلامكم صحيح فالميدان امامكم . كفانا شعارات فارغة . فلم نكن نعرف انكم ارسلتم طاءرات ودبابات وصواريخ كفانا هرطقة والمتاجرة بالشعب الفلسطيني الانتصار لهم والشهادة لهم . وانتم مادا قدمتم مند القدم الى الان سوى الكلام الفارغ,"If what you say is true, the field is in front of you. No more empty slogans . We did not know that you sent planes, tanks and missiles. Enough heresy and trading with the Palestinian people, victory for them and martyrdom for them. What have you done since the beginning of time except empty talk?",@33-hichamtech,UCKqF_ehKZ0K2qf5419AWfkQ,http://www.youtube.com/@33-hichamtech,1,UgwhI__GEAZdr-C9Ygx4AaABAg,@mohliverpool8393,,,,,,,,,,
UgwhI__GEAZdr-C9Ygx4AaABAg.9vcK5q0TwvO9vf4OXRBFSU,NA,0,2023-10-09 23:25:14,@@33-hichamtech لم نبيع القضية كما باعها من طبعو على الأقل,"@@@33-hichamtech We didn't sell the case as well as the people who printed it, at least",@mohliverpool8393,UCdx5U3Q-o54cpGXvqPRGnuA,http://www.youtube.com/@mohliverpool8393,1,UgwhI__GEAZdr-C9Ygx4AaABAg,@mohliverpool8393,,,,,,,,1,,
UgwhI__GEAZdr-C9Ygx4AaABAg.9vcK5q0TwvO9vfATx6X-5K,NA,0,2023-10-10 00:18:24,@@mohliverpool8393 من طبعوا لمصالحهم الشخصية لم يفرطوا في فلسطين وكلامهم مسموع من الطرفين لو تدخلوا للمصالحة عكس دولة العسكر لا قيمة ولا منفعة فيهم غير الكلام . اتأسف لما سيقع في الايام القادمة لشعب الفلسطيني من تم سنرى جيشكم الباسل وعشرون مليون ونصف شهيد جزاءري في اسراءيل يقاتل . الايام بيننا واستخدموا عقولكم فقنواتكم تضحك عليكم وانضروا الى الواقع المر لحالكم,"@@@mohliverpool8393 Those who printed for their personal interests did not give up Palestine and their words are heard on both sides if they intervene for reconciliation, unlike the military state, they have no value or benefit other than words. I regret what will happen in the coming days to the Palestinian people from the time we will see your valiant army and twenty million and a half Gazan martyrs in Israel fighting. The days are between us and use your minds, your channels are laughing at you and look at the bitter reality of your situation",@33-hichamtech,UCKqF_ehKZ0K2qf5419AWfkQ,http://www.youtube.com/@33-hichamtech,1,UgwhI__GEAZdr-C9Ygx4AaABAg,@mohliverpool8393,,,,,,,,1,,
UgwhI__GEAZdr-C9Ygx4AaABAg.9vcK5q0TwvO9vpLVwUZ-Ae,NA,0,2023-10-13 23:07:11,@@33-hichamtech من طبعو 😴الحمد لله أنك تشهد على ذلكم وتعبد وتتبع ملككم وكأنه معصوم من الخطأ وأنا لا أعبد تبون ولا سواه فهو رئيس يذهب ويأتى غيره وحتى جيشنا مهما كان فيه وعليه لكنه حقن دماء شعبه عندما خرجنا للحراك ولم يفعل مثلما فعلت جيوش العرب مصر وسوريا وليبيا والسودان وأتحداكم أن تفكرو فقط للخروج على ملككم والله سبيدكم على بكرة أبيكم ياالمطبع المعترف بالكيان الصهيونى كا بلد والله يقول لهم بأنهم حكم عليهم بالشتات وهذا فى توراتهم وبى إعترافهم ياجحش,"@@@33-I do not worship Tebboune or anyone else, he is a president who comes and goes, and even our army, whatever is in it and on it, but it spared the blood of its people when we went out to the movement and did not do what you did. I challenge you to think only to go out against your king, and God will destroy you on your father's side, you, the printer who recognizes the Zionist entity as a country, and God tells them that they were sentenced to the diaspora, and this is in their Torah and by their confession, shameless.",@mohliverpool8393,UCdx5U3Q-o54cpGXvqPRGnuA,http://www.youtube.com/@mohliverpool8393,1,UgwhI__GEAZdr-C9Ygx4AaABAg,@mohliverpool8393,,,,,,,,1,,
